cluster_nl,date,prediction
BRAND_A5D5_COUNTRY_5FEB,2023-07-01,1.1505326
BRAND_A5D5_COUNTRY_5FEB,2023-08-01,1.146311
BRAND_A5D5_COUNTRY_5FEB,2023-09-01,1.1501989
BRAND_A5D5_COUNTRY_5FEB,2023-10-01,1.1619301
BRAND_A5D5_COUNTRY_5FEB,2023-11-01,1.1619827
BRAND_A5D5_COUNTRY_5FEB,2023-12-01,1.1724848
BRAND_A12A_COUNTRY_C51E,2023-01-01,1.1298413
BRAND_A12A_COUNTRY_C51E,2023-02-01,1.1318207
BRAND_A12A_COUNTRY_C51E,2023-03-01,1.1573638
BRAND_A12A_COUNTRY_C51E,2023-04-01,1.1642544
BRAND_A12A_COUNTRY_C51E,2023-05-01,1.1739286
BRAND_A12A_COUNTRY_C51E,2023-06-01,1.1793696
BRAND_A12A_COUNTRY_C51E,2023-07-01,1.1814013
BRAND_A12A_COUNTRY_C51E,2023-08-01,1.1812233
BRAND_A12A_COUNTRY_C51E,2023-09-01,1.1824479
BRAND_A12A_COUNTRY_C51E,2023-10-01,1.1925795
BRAND_A12A_COUNTRY_C51E,2023-11-01,1.1946428
BRAND_A12A_COUNTRY_C51E,2023-12-01,1.2024056
BRAND_ACB5_COUNTRY_9488,2023-01-01,1.0217382
BRAND_ACB5_COUNTRY_9488,2023-02-01,1.0234106
BRAND_ACB5_COUNTRY_9488,2023-03-01,1.029339
BRAND_ACB5_COUNTRY_9488,2023-04-01,1.0301436
BRAND_ACB5_COUNTRY_9488,2023-05-01,1.0326066
BRAND_ACB5_COUNTRY_9488,2023-06-01,1.0342675
BRAND_ACB5_COUNTRY_9488,2023-07-01,1.0339681
BRAND_ACB5_COUNTRY_9488,2023-08-01,1.0357659
BRAND_ACB5_COUNTRY_9488,2023-09-01,1.0371137
BRAND_ACB5_COUNTRY_9488,2023-10-01,1.0408392
BRAND_ACB5_COUNTRY_9488,2023-11-01,1.0424029
BRAND_ACB5_COUNTRY_9488,2023-12-01,1.0472139
BRAND_9259_COUNTRY_88A3,2023-01-01,1.0467204
BRAND_9259_COUNTRY_88A3,2023-02-01,1.044427
BRAND_9259_COUNTRY_88A3,2023-03-01,1.0816427
BRAND_9259_COUNTRY_88A3,2023-04-01,1.0656922
BRAND_9259_COUNTRY_88A3,2023-05-01,1.067963
BRAND_9259_COUNTRY_88A3,2023-06-01,1.0662411
BRAND_9259_COUNTRY_88A3,2023-07-01,1.0661265
BRAND_9259_COUNTRY_88A3,2023-08-01,1.0632565
BRAND_9259_COUNTRY_88A3,2023-09-01,1.0632565
BRAND_9259_COUNTRY_88A3,2023-10-01,1.0664359
BRAND_9259_COUNTRY_88A3,2023-11-01,1.0664359
BRAND_9259_COUNTRY_88A3,2023-12-01,1.068296
BRAND_E57A_COUNTRY_0C7D,2023-01-01,1.1660329
BRAND_E57A_COUNTRY_0C7D,2023-02-01,1.1656362
BRAND_E57A_COUNTRY_0C7D,2023-03-01,1.1737745
BRAND_E57A_COUNTRY_0C7D,2023-04-01,1.1737156
BRAND_E57A_COUNTRY_0C7D,2023-05-01,1.1750312
BRAND_E57A_COUNTRY_0C7D,2023-06-01,1.1798571
BRAND_E57A_COUNTRY_0C7D,2023-07-01,1.1865608
BRAND_E57A_COUNTRY_0C7D,2023-08-01,1.1863431
BRAND_E57A_COUNTRY_0C7D,2023-09-01,1.188812
BRAND_E57A_COUNTRY_0C7D,2023-10-01,1.1991642
BRAND_E57A_COUNTRY_0C7D,2023-11-01,1.2007705
BRAND_E57A_COUNTRY_0C7D,2023-12-01,1.2019259
BRAND_BC1F_COUNTRY_C89B,2023-01-01,1.0331622
BRAND_BC1F_COUNTRY_C89B,2023-02-01,1.0342019
BRAND_BC1F_COUNTRY_C89B,2023-03-01,1.041994
BRAND_BC1F_COUNTRY_C89B,2023-04-01,1.0404934
BRAND_BC1F_COUNTRY_C89B,2023-05-01,1.0437183
BRAND_BC1F_COUNTRY_C89B,2023-06-01,1.0453672
BRAND_BC1F_COUNTRY_C89B,2023-07-01,1.046707
BRAND_BC1F_COUNTRY_C89B,2023-08-01,1.0456203
BRAND_BC1F_COUNTRY_C89B,2023-09-01,1.0482906
BRAND_BC1F_COUNTRY_C89B,2023-10-01,1.0549448
BRAND_BC1F_COUNTRY_C89B,2023-11-01,1.0556557
BRAND_BC1F_COUNTRY_C89B,2023-12-01,1.0483806
BRAND_F649_COUNTRY_EA71,2023-01-01,1.0601678
BRAND_F649_COUNTRY_EA71,2023-02-01,1.0568894
BRAND_F649_COUNTRY_EA71,2023-03-01,1.0897324
BRAND_F649_COUNTRY_EA71,2023-04-01,1.0653183
BRAND_F649_COUNTRY_EA71,2023-05-01,1.0664173
BRAND_F649_COUNTRY_EA71,2023-06-01,1.0972867
BRAND_F649_COUNTRY_EA71,2023-07-01,1.117304
BRAND_F649_COUNTRY_EA71,2023-08-01,1.1119382
BRAND_F649_COUNTRY_EA71,2023-09-01,1.1011031
BRAND_F649_COUNTRY_EA71,2023-10-01,1.1338483
BRAND_F649_COUNTRY_EA71,2023-11-01,1.1297021
BRAND_F649_COUNTRY_EA71,2023-12-01,1.1354582
BRAND_E57A_COUNTRY_88A3,2023-01-01,1.0516691
BRAND_E57A_COUNTRY_88A3,2023-02-01,1.0513237
BRAND_E57A_COUNTRY_88A3,2023-03-01,1.0626614
BRAND_E57A_COUNTRY_88A3,2023-04-01,1.0614111
BRAND_E57A_COUNTRY_88A3,2023-05-01,1.0657456
BRAND_E57A_COUNTRY_88A3,2023-06-01,1.0677947
BRAND_E57A_COUNTRY_88A3,2023-07-01,1.0698003
BRAND_E57A_COUNTRY_88A3,2023-08-01,1.0670103
BRAND_E57A_COUNTRY_88A3,2023-09-01,1.0670103
BRAND_E57A_COUNTRY_88A3,2023-10-01,1.0716032
BRAND_E57A_COUNTRY_88A3,2023-11-01,1.0716032
BRAND_E57A_COUNTRY_88A3,2023-12-01,1.074876
BRAND_D786_COUNTRY_4253,2023-01-01,1.2714237
BRAND_D786_COUNTRY_4253,2023-02-01,1.2465563
BRAND_D786_COUNTRY_4253,2023-03-01,1.3282168
BRAND_D786_COUNTRY_4253,2023-04-01,1.2933762
BRAND_D786_COUNTRY_4253,2023-05-01,1.3092287
BRAND_D786_COUNTRY_4253,2023-06-01,1.3369799
BRAND_D786_COUNTRY_4253,2023-07-01,1.352571
BRAND_D786_COUNTRY_4253,2023-08-01,1.3638217
BRAND_D786_COUNTRY_4253,2023-09-01,1.3682437
BRAND_D786_COUNTRY_4253,2023-10-01,1.3767594
BRAND_D786_COUNTRY_4253,2023-11-01,1.3987104
BRAND_D786_COUNTRY_4253,2023-12-01,1.4033953
BRAND_056A_COUNTRY_458E,2023-01-01,1.0204387
BRAND_056A_COUNTRY_458E,2023-02-01,1.0247049
BRAND_056A_COUNTRY_458E,2023-03-01,1.0405699
BRAND_056A_COUNTRY_458E,2023-04-01,1.041614
BRAND_056A_COUNTRY_458E,2023-05-01,1.0449753
BRAND_056A_COUNTRY_458E,2023-06-01,1.0398397
BRAND_056A_COUNTRY_458E,2023-07-01,1.0362351
BRAND_056A_COUNTRY_458E,2023-08-01,1.0361164
BRAND_056A_COUNTRY_458E,2023-09-01,1.0392021
BRAND_056A_COUNTRY_458E,2023-10-01,1.0416701
BRAND_056A_COUNTRY_458E,2023-11-01,1.04137
BRAND_056A_COUNTRY_458E,2023-12-01,1.0435526
BRAND_056A_COUNTRY_6C16,2023-01-01,1.0832912
BRAND_056A_COUNTRY_6C16,2023-02-01,1.0864942
BRAND_056A_COUNTRY_6C16,2023-03-01,1.112868
BRAND_056A_COUNTRY_6C16,2023-04-01,1.0980078
BRAND_056A_COUNTRY_6C16,2023-05-01,1.1120015
BRAND_056A_COUNTRY_6C16,2023-06-01,1.1236708
BRAND_056A_COUNTRY_6C16,2023-07-01,1.1355765
BRAND_056A_COUNTRY_6C16,2023-08-01,1.1388693
BRAND_056A_COUNTRY_6C16,2023-09-01,1.1480142
BRAND_056A_COUNTRY_6C16,2023-10-01,1.153211
BRAND_056A_COUNTRY_6C16,2023-11-01,1.1572464
BRAND_056A_COUNTRY_6C16,2023-12-01,1.161742
BRAND_D72F_COUNTRY_1033,2023-01-01,1.0138125
BRAND_D72F_COUNTRY_1033,2023-02-01,0.9999556
BRAND_D72F_COUNTRY_1033,2023-03-01,1.0364021
BRAND_D72F_COUNTRY_1033,2023-04-01,1.0283682
BRAND_D72F_COUNTRY_1033,2023-05-01,1.0412642
BRAND_D72F_COUNTRY_1033,2023-06-01,1.0469162
BRAND_D72F_COUNTRY_1033,2023-07-01,1.0408133
BRAND_D72F_COUNTRY_1033,2023-08-01,1.0345178
BRAND_D72F_COUNTRY_1033,2023-09-01,1.0433192
BRAND_D72F_COUNTRY_1033,2023-10-01,1.0545436
BRAND_D72F_COUNTRY_1033,2023-11-01,1.0626706
BRAND_D72F_COUNTRY_1033,2023-12-01,1.0651577
BRAND_7065_COUNTRY_9488,2023-01-01,1.1899806
BRAND_7065_COUNTRY_9488,2023-02-01,1.1869823
BRAND_7065_COUNTRY_9488,2023-03-01,1.1873746
BRAND_7065_COUNTRY_9488,2023-04-01,1.1860352
BRAND_7065_COUNTRY_9488,2023-05-01,1.184778
BRAND_7065_COUNTRY_9488,2023-06-01,1.185034
BRAND_7065_COUNTRY_9488,2023-07-01,1.1881893
BRAND_7065_COUNTRY_9488,2023-08-01,1.1845905
BRAND_7065_COUNTRY_9488,2023-09-01,1.1875246
BRAND_7065_COUNTRY_9488,2023-10-01,1.1931463
BRAND_7065_COUNTRY_9488,2023-11-01,1.2004172
BRAND_7065_COUNTRY_9488,2023-12-01,1.2037686
BRAND_F649_COUNTRY_89F9,2023-01-01,1.1843154
BRAND_F649_COUNTRY_89F9,2023-02-01,1.1873854
BRAND_F649_COUNTRY_89F9,2023-03-01,1.2774194
BRAND_F649_COUNTRY_89F9,2023-04-01,1.2920339
BRAND_F649_COUNTRY_89F9,2023-05-01,1.3316814
BRAND_F649_COUNTRY_89F9,2023-06-01,1.4018787
BRAND_F649_COUNTRY_89F9,2023-07-01,1.4417531
BRAND_F649_COUNTRY_89F9,2023-08-01,1.4314127
BRAND_F649_COUNTRY_89F9,2023-09-01,1.4446679
BRAND_F649_COUNTRY_89F9,2023-10-01,1.4539822
BRAND_F649_COUNTRY_89F9,2023-11-01,1.5031039
BRAND_F649_COUNTRY_89F9,2023-12-01,1.4983772
BRAND_E57A_COUNTRY_EA71,2023-01-01,1.0668843
BRAND_E57A_COUNTRY_EA71,2023-02-01,1.0609096
BRAND_E57A_COUNTRY_EA71,2023-03-01,1.1009985
BRAND_E57A_COUNTRY_EA71,2023-04-01,1.0718226
BRAND_E57A_COUNTRY_EA71,2023-05-01,1.0735477
BRAND_E57A_COUNTRY_EA71,2023-06-01,1.0970579
BRAND_E57A_COUNTRY_EA71,2023-07-01,1.1202314
BRAND_E57A_COUNTRY_EA71,2023-08-01,1.1085608
BRAND_E57A_COUNTRY_EA71,2023-09-01,1.1175581
BRAND_E57A_COUNTRY_EA71,2023-10-01,1.1330267
BRAND_E57A_COUNTRY_EA71,2023-11-01,1.1351389
BRAND_E57A_COUNTRY_EA71,2023-12-01,1.1381007
BRAND_76D6_COUNTRY_AE54,2023-01-01,2.6987474
BRAND_76D6_COUNTRY_AE54,2023-02-01,2.489206
BRAND_76D6_COUNTRY_AE54,2023-03-01,2.6188207
BRAND_76D6_COUNTRY_AE54,2023-04-01,2.6254315
BRAND_76D6_COUNTRY_AE54,2023-05-01,2.63876
BRAND_76D6_COUNTRY_AE54,2023-06-01,2.6814334
BRAND_76D6_COUNTRY_AE54,2023-07-01,2.713277
BRAND_76D6_COUNTRY_AE54,2023-08-01,2.7660587
BRAND_76D6_COUNTRY_AE54,2023-09-01,2.9285831
BRAND_76D6_COUNTRY_AE54,2023-10-01,2.7480865
BRAND_76D6_COUNTRY_AE54,2023-11-01,2.953522
BRAND_76D6_COUNTRY_AE54,2023-12-01,2.9782538
BRAND_9259_COUNTRY_3536,2023-01-01,0.96991223
BRAND_9259_COUNTRY_3536,2023-02-01,0.96534604
BRAND_9259_COUNTRY_3536,2023-03-01,1.0067277
BRAND_9259_COUNTRY_3536,2023-04-01,1.0074724
BRAND_9259_COUNTRY_3536,2023-05-01,1.0207593
BRAND_9259_COUNTRY_3536,2023-06-01,1.031328
BRAND_9259_COUNTRY_3536,2023-07-01,1.0300686
BRAND_9259_COUNTRY_3536,2023-08-01,1.0322847
BRAND_9259_COUNTRY_3536,2023-09-01,1.0327609
BRAND_9259_COUNTRY_3536,2023-10-01,1.04556
BRAND_9259_COUNTRY_3536,2023-11-01,1.0511785
BRAND_9259_COUNTRY_3536,2023-12-01,1.048046
BRAND_C352_COUNTRY_F78A,2023-02-01,0.9529083
BRAND_C352_COUNTRY_F78A,2023-03-01,1.0009435
BRAND_C352_COUNTRY_F78A,2023-04-01,0.9988295
BRAND_C352_COUNTRY_F78A,2023-05-01,1.0050402
BRAND_C352_COUNTRY_F78A,2023-06-01,1.0061108
BRAND_C352_COUNTRY_F78A,2023-07-01,1.0135934
BRAND_C352_COUNTRY_F78A,2023-08-01,1.0098814
BRAND_C352_COUNTRY_F78A,2023-09-01,1.0165529
BRAND_C352_COUNTRY_F78A,2023-10-01,1.032385
BRAND_C352_COUNTRY_F78A,2023-11-01,1.0530589
BRAND_C352_COUNTRY_F78A,2023-12-01,1.0597801
BRAND_D786_COUNTRY_1033,2023-02-01,0.9545822
BRAND_D786_COUNTRY_1033,2023-03-01,1.0000322
BRAND_D786_COUNTRY_1033,2023-04-01,1.0000807
BRAND_D786_COUNTRY_1033,2023-05-01,1.0078695
BRAND_D786_COUNTRY_1033,2023-06-01,1.016356
BRAND_D786_COUNTRY_1033,2023-07-01,1.0213164
BRAND_D786_COUNTRY_1033,2023-08-01,1.019779
BRAND_D786_COUNTRY_1033,2023-09-01,1.0233694
BRAND_D786_COUNTRY_1033,2023-10-01,1.0273639
BRAND_D786_COUNTRY_1033,2023-11-01,1.0397501
BRAND_D786_COUNTRY_1033,2023-12-01,1.0464519
BRAND_C352_COUNTRY_6B71,2023-02-01,1.0629739
BRAND_C352_COUNTRY_6B71,2023-03-01,1.0827808
BRAND_C352_COUNTRY_6B71,2023-04-01,1.0903322
BRAND_C352_COUNTRY_6B71,2023-05-01,1.0937548
BRAND_C352_COUNTRY_6B71,2023-06-01,1.108039
BRAND_C352_COUNTRY_6B71,2023-07-01,1.1146725
BRAND_C352_COUNTRY_6B71,2023-08-01,1.102685
BRAND_C352_COUNTRY_6B71,2023-09-01,1.1130674
BRAND_C352_COUNTRY_6B71,2023-10-01,1.1289983
BRAND_C352_COUNTRY_6B71,2023-11-01,1.1329571
BRAND_C352_COUNTRY_6B71,2023-12-01,1.1505574
BRAND_5E80_COUNTRY_4D48,2023-02-01,0.8792321
BRAND_5E80_COUNTRY_4D48,2023-03-01,0.9878346
BRAND_5E80_COUNTRY_4D48,2023-04-01,1.053086
BRAND_5E80_COUNTRY_4D48,2023-05-01,1.0872238
BRAND_5E80_COUNTRY_4D48,2023-06-01,1.0874094
BRAND_5E80_COUNTRY_4D48,2023-07-01,1.162901
BRAND_5E80_COUNTRY_4D48,2023-08-01,1.1680012
BRAND_5E80_COUNTRY_4D48,2023-09-01,1.1622963
BRAND_5E80_COUNTRY_4D48,2023-10-01,1.1820914
BRAND_5E80_COUNTRY_4D48,2023-11-01,1.189124
BRAND_5E80_COUNTRY_4D48,2023-12-01,1.2000477
BRAND_056A_COUNTRY_89F9,2023-02-01,0.9882011
BRAND_056A_COUNTRY_89F9,2023-03-01,1.1206833
BRAND_056A_COUNTRY_89F9,2023-04-01,1.1158129
BRAND_056A_COUNTRY_89F9,2023-05-01,1.1453774
BRAND_056A_COUNTRY_89F9,2023-06-01,1.2074577
BRAND_056A_COUNTRY_89F9,2023-07-01,1.240166
BRAND_056A_COUNTRY_89F9,2023-08-01,1.2715836
BRAND_056A_COUNTRY_89F9,2023-09-01,1.3131
BRAND_056A_COUNTRY_89F9,2023-10-01,1.3749741
BRAND_056A_COUNTRY_89F9,2023-11-01,1.3918146
BRAND_056A_COUNTRY_89F9,2023-12-01,1.3955078
BRAND_056A_COUNTRY_C8F4,2023-03-01,1.0164225
BRAND_056A_COUNTRY_C8F4,2023-04-01,1.010841
BRAND_056A_COUNTRY_C8F4,2023-05-01,1.0220577
BRAND_056A_COUNTRY_C8F4,2023-06-01,1.0379522
BRAND_056A_COUNTRY_C8F4,2023-07-01,1.052486
BRAND_056A_COUNTRY_C8F4,2023-08-01,1.0411922
BRAND_056A_COUNTRY_C8F4,2023-09-01,1.0455427
BRAND_056A_COUNTRY_C8F4,2023-10-01,1.0599027
BRAND_056A_COUNTRY_C8F4,2023-11-01,1.066171
BRAND_056A_COUNTRY_C8F4,2023-12-01,1.079789
BRAND_9259_COUNTRY_06E4,2023-03-01,1.0163945
BRAND_9259_COUNTRY_06E4,2023-04-01,1.0423003
BRAND_9259_COUNTRY_06E4,2023-05-01,1.0580723
BRAND_9259_COUNTRY_06E4,2023-06-01,1.0589943
BRAND_9259_COUNTRY_06E4,2023-07-01,1.0742135
BRAND_9259_COUNTRY_06E4,2023-08-01,1.0339128
BRAND_9259_COUNTRY_06E4,2023-09-01,1.0792054
BRAND_9259_COUNTRY_06E4,2023-10-01,1.0824748
BRAND_9259_COUNTRY_06E4,2023-11-01,1.087286
BRAND_9259_COUNTRY_06E4,2023-12-01,1.094783
BRAND_248D_COUNTRY_C89B,2023-03-01,0.98668927
BRAND_248D_COUNTRY_C89B,2023-04-01,0.9958669
BRAND_248D_COUNTRY_C89B,2023-05-01,1.007622
BRAND_248D_COUNTRY_C89B,2023-06-01,1.0070858
BRAND_248D_COUNTRY_C89B,2023-07-01,1.0108826
BRAND_248D_COUNTRY_C89B,2023-08-01,1.0109411
BRAND_248D_COUNTRY_C89B,2023-09-01,1.0144241
BRAND_248D_COUNTRY_C89B,2023-10-01,1.024931
BRAND_248D_COUNTRY_C89B,2023-11-01,1.0347587
BRAND_248D_COUNTRY_C89B,2023-12-01,1.0497204
BRAND_056A_COUNTRY_A67D,2023-03-01,1.0178701
BRAND_056A_COUNTRY_A67D,2023-04-01,1.0074644
BRAND_056A_COUNTRY_A67D,2023-05-01,1.0182152
BRAND_056A_COUNTRY_A67D,2023-06-01,1.0532819
BRAND_056A_COUNTRY_A67D,2023-07-01,1.0701823
BRAND_056A_COUNTRY_A67D,2023-08-01,1.0481988
BRAND_056A_COUNTRY_A67D,2023-09-01,1.0498894
BRAND_056A_COUNTRY_A67D,2023-10-01,1.0621339
BRAND_056A_COUNTRY_A67D,2023-11-01,1.0690894
BRAND_056A_COUNTRY_A67D,2023-12-01,1.0754074
BRAND_E57A_COUNTRY_8B47,2023-03-01,1.0074589
BRAND_E57A_COUNTRY_8B47,2023-04-01,1.0164752
BRAND_E57A_COUNTRY_8B47,2023-05-01,1.0217566
BRAND_E57A_COUNTRY_8B47,2023-06-01,1.0220624
BRAND_E57A_COUNTRY_8B47,2023-07-01,1.0222098
BRAND_E57A_COUNTRY_8B47,2023-08-01,1.022446
BRAND_E57A_COUNTRY_8B47,2023-09-01,1.0247146
BRAND_E57A_COUNTRY_8B47,2023-10-01,1.0316651
BRAND_E57A_COUNTRY_8B47,2023-11-01,1.0390441
BRAND_E57A_COUNTRY_8B47,2023-12-01,1.0454738
BRAND_056A_COUNTRY_5180,2023-04-01,1.0075632
BRAND_056A_COUNTRY_5180,2023-05-01,1.024521
BRAND_056A_COUNTRY_5180,2023-06-01,1.0255295
BRAND_056A_COUNTRY_5180,2023-07-01,1.0218067
BRAND_056A_COUNTRY_5180,2023-08-01,1.0254655
BRAND_056A_COUNTRY_5180,2023-09-01,1.0273442
BRAND_056A_COUNTRY_5180,2023-10-01,1.0296739
BRAND_056A_COUNTRY_5180,2023-11-01,1.0340799
BRAND_056A_COUNTRY_5180,2023-12-01,1.0434264
BRAND_056A_COUNTRY_445D,2023-04-01,0.9493396
BRAND_056A_COUNTRY_445D,2023-05-01,1.0555849
BRAND_056A_COUNTRY_445D,2023-06-01,1.1428307
BRAND_056A_COUNTRY_445D,2023-07-01,1.1514188
BRAND_056A_COUNTRY_445D,2023-08-01,1.1548319
BRAND_056A_COUNTRY_445D,2023-09-01,1.1582844
BRAND_056A_COUNTRY_445D,2023-10-01,1.188348
BRAND_056A_COUNTRY_445D,2023-11-01,1.209483
BRAND_056A_COUNTRY_445D,2023-12-01,1.2526518
BRAND_740F_COUNTRY_9488,2023-04-01,1.0076429
BRAND_740F_COUNTRY_9488,2023-05-01,1.0270276
BRAND_740F_COUNTRY_9488,2023-06-01,1.0379434
BRAND_740F_COUNTRY_9488,2023-07-01,1.0413214
BRAND_740F_COUNTRY_9488,2023-08-01,1.0448833
BRAND_740F_COUNTRY_9488,2023-09-01,1.0520539
BRAND_740F_COUNTRY_9488,2023-10-01,1.0601479
BRAND_740F_COUNTRY_9488,2023-11-01,1.0651727
BRAND_740F_COUNTRY_9488,2023-12-01,1.0704632
BRAND_E57A_COUNTRY_9488,2023-04-01,1.0076429
BRAND_E57A_COUNTRY_9488,2023-05-01,1.0270276
BRAND_E57A_COUNTRY_9488,2023-06-01,1.0379434
BRAND_E57A_COUNTRY_9488,2023-07-01,1.0413214
BRAND_E57A_COUNTRY_9488,2023-08-01,1.0448833
BRAND_E57A_COUNTRY_9488,2023-09-01,1.0520539
BRAND_E57A_COUNTRY_9488,2023-10-01,1.0601479
BRAND_E57A_COUNTRY_9488,2023-11-01,1.0651727
BRAND_E57A_COUNTRY_9488,2023-12-01,1.0704632
BRAND_C352_COUNTRY_907E,2023-05-01,1.0374787
BRAND_C352_COUNTRY_907E,2023-06-01,1.0937418
BRAND_C352_COUNTRY_907E,2023-07-01,1.1455543
BRAND_C352_COUNTRY_907E,2023-08-01,1.1498046
BRAND_C352_COUNTRY_907E,2023-09-01,1.1831234
BRAND_C352_COUNTRY_907E,2023-10-01,1.2437153
BRAND_C352_COUNTRY_907E,2023-11-01,1.2657142
BRAND_C352_COUNTRY_907E,2023-12-01,1.3182652
BRAND_D786_COUNTRY_4D48,2023-05-01,0.9449142
BRAND_D786_COUNTRY_4D48,2023-06-01,0.99409705
BRAND_D786_COUNTRY_4D48,2023-07-01,1.038892
BRAND_D786_COUNTRY_4D48,2023-08-01,1.063396
BRAND_D786_COUNTRY_4D48,2023-09-01,1.0796849
BRAND_D786_COUNTRY_4D48,2023-10-01,1.1158293
BRAND_D786_COUNTRY_4D48,2023-11-01,1.1395676
BRAND_D786_COUNTRY_4D48,2023-12-01,1.1914604
BRAND_056A_COUNTRY_4242,2023-05-01,0.99752253
BRAND_056A_COUNTRY_4242,2023-06-01,1.0202991
BRAND_056A_COUNTRY_4242,2023-07-01,1.0367047
BRAND_056A_COUNTRY_4242,2023-08-01,1.02771
BRAND_056A_COUNTRY_4242,2023-09-01,1.034638
BRAND_056A_COUNTRY_4242,2023-10-01,1.0454439
BRAND_056A_COUNTRY_4242,2023-11-01,1.0493013
BRAND_056A_COUNTRY_4242,2023-12-01,1.0697129
BRAND_9259_COUNTRY_E319,2023-05-01,0.9707002
BRAND_9259_COUNTRY_E319,2023-06-01,0.985059
BRAND_9259_COUNTRY_E319,2023-07-01,0.98959076
BRAND_9259_COUNTRY_E319,2023-08-01,0.99189943
BRAND_9259_COUNTRY_E319,2023-09-01,0.997551
BRAND_9259_COUNTRY_E319,2023-10-01,1.0062295
BRAND_9259_COUNTRY_E319,2023-11-01,1.0083774
BRAND_9259_COUNTRY_E319,2023-12-01,1.0130874
BRAND_F649_COUNTRY_C8F4,2023-05-01,0.97645605
BRAND_F649_COUNTRY_C8F4,2023-06-01,1.0056709
BRAND_F649_COUNTRY_C8F4,2023-07-01,1.0171258
BRAND_F649_COUNTRY_C8F4,2023-08-01,1.0082887
BRAND_F649_COUNTRY_C8F4,2023-09-01,1.0192399
BRAND_F649_COUNTRY_C8F4,2023-10-01,1.0280398
BRAND_F649_COUNTRY_C8F4,2023-11-01,1.0318972
BRAND_F649_COUNTRY_C8F4,2023-12-01,1.0443659
BRAND_C352_COUNTRY_0C7D,2023-05-01,1.0898845
BRAND_C352_COUNTRY_0C7D,2023-06-01,1.1050776
BRAND_C352_COUNTRY_0C7D,2023-07-01,1.1060331
BRAND_C352_COUNTRY_0C7D,2023-08-01,1.1069903
BRAND_C352_COUNTRY_0C7D,2023-09-01,1.1117862
BRAND_C352_COUNTRY_0C7D,2023-10-01,1.1166097
BRAND_C352_COUNTRY_0C7D,2023-11-01,1.123647
BRAND_C352_COUNTRY_0C7D,2023-12-01,1.1296688
BRAND_056A_COUNTRY_6B71,2023-05-01,1.0619854
BRAND_056A_COUNTRY_6B71,2023-06-01,1.0746517
BRAND_056A_COUNTRY_6B71,2023-07-01,1.0902407
BRAND_056A_COUNTRY_6B71,2023-08-01,1.0604888
BRAND_056A_COUNTRY_6B71,2023-09-01,1.0714574
BRAND_056A_COUNTRY_6B71,2023-10-01,1.0744419
BRAND_056A_COUNTRY_6B71,2023-11-01,1.0750393
BRAND_056A_COUNTRY_6B71,2023-12-01,1.0812424
BRAND_056A_COUNTRY_5A54,2023-05-01,0.99771565
BRAND_056A_COUNTRY_5A54,2023-06-01,1.0058047
BRAND_056A_COUNTRY_5A54,2023-07-01,1.0033288
BRAND_056A_COUNTRY_5A54,2023-08-01,1.0051978
BRAND_056A_COUNTRY_5A54,2023-09-01,1.0107993
BRAND_056A_COUNTRY_5A54,2023-10-01,1.0160279
BRAND_056A_COUNTRY_5A54,2023-11-01,1.016088
BRAND_056A_COUNTRY_5A54,2023-12-01,1.0192537
BRAND_7BEC_COUNTRY_4253,2023-05-01,1.2704903
BRAND_7BEC_COUNTRY_4253,2023-06-01,1.3028597
BRAND_7BEC_COUNTRY_4253,2023-07-01,1.3204613
BRAND_7BEC_COUNTRY_4253,2023-08-01,1.3210968
BRAND_7BEC_COUNTRY_4253,2023-09-01,1.3396549
BRAND_7BEC_COUNTRY_4253,2023-10-01,1.3430752
BRAND_7BEC_COUNTRY_4253,2023-11-01,1.3765471
BRAND_7BEC_COUNTRY_4253,2023-12-01,1.3728191
BRAND_056A_COUNTRY_06E4,2023-05-01,0.97784364
BRAND_056A_COUNTRY_06E4,2023-06-01,1.0055163
BRAND_056A_COUNTRY_06E4,2023-07-01,1.0090554
BRAND_056A_COUNTRY_06E4,2023-08-01,1.0101736
BRAND_056A_COUNTRY_06E4,2023-09-01,1.0140868
BRAND_056A_COUNTRY_06E4,2023-10-01,1.0183254
BRAND_056A_COUNTRY_06E4,2023-11-01,1.0193967
BRAND_056A_COUNTRY_06E4,2023-12-01,1.0207715
BRAND_F649_COUNTRY_D5B9,2023-05-01,1.0137635
BRAND_F649_COUNTRY_D5B9,2023-06-01,1.0388048
BRAND_F649_COUNTRY_D5B9,2023-07-01,1.0414586
BRAND_F649_COUNTRY_D5B9,2023-08-01,1.0434629
BRAND_F649_COUNTRY_D5B9,2023-09-01,1.0499316
BRAND_F649_COUNTRY_D5B9,2023-10-01,1.0565164
BRAND_F649_COUNTRY_D5B9,2023-11-01,1.0590352
BRAND_F649_COUNTRY_D5B9,2023-12-01,1.0676686
BRAND_F649_COUNTRY_221C,2023-06-01,1.009266
BRAND_F649_COUNTRY_221C,2023-07-01,1.0289608
BRAND_F649_COUNTRY_221C,2023-08-01,1.0350065
BRAND_F649_COUNTRY_221C,2023-09-01,1.0413282
BRAND_F649_COUNTRY_221C,2023-10-01,1.0517076
BRAND_F649_COUNTRY_221C,2023-11-01,1.0613257
BRAND_F649_COUNTRY_221C,2023-12-01,1.0638794
BRAND_7250_COUNTRY_D8B0,2023-06-01,1.2050409
BRAND_7250_COUNTRY_D8B0,2023-07-01,1.412235
